step, time, ball.id, ball.pos.x, ball.pos.y, ball.vel.x, ball.vel.y
318, 4.772620e+01, 21, 8.408650e+00, 5.875031e+01, 1.648241e+00, 1.863122e+00
318, 4.814690e+01, 33, 1.448240e+01, 9.126729e+01, 3.222136e+00, 8.045791e+00
318, 4.814690e+01, 99, 1.430300e+01, 8.927535e+01, 7.375231e-01, -1.306685e+00
318, 4.839990e+01, 6, 5.682998e+00, 9.900000e+01, -2.941422e+00, -4.288106e+00
319, 4.676491e+01, 89, 6.591622e+01, 1.607570e+01, 6.622698e+00, -1.379183e+00
319, 4.676491e+01, 2, 6.606918e+01, 1.806984e+01, 3.767283e+00, 5.087626e+00
319, 4.697631e+01, 46, 4.709218e+01, 2.399132e+01, 1.645565e+01, 1.839296e+00
319, 4.697631e+01, 74, 4.587000e+01, 2.557444e+01, -3.197065e+00, -3.905995e+00
319, 4.756805e+01, 96, 9.620704e+01, 1.552541e+01, -6.228665e-01, 5.199263e+00
319, 4.756805e+01, 68, 9.558448e+01, 1.362478e+01, -3.745517e+00, -1.106989e+01
319, 4.768527e+01, 77, 1.000000e+00, 2.464131e+01, 2.658547e+00, 3.729830e+00
319, 4.774880e+01, 13, 3.531212e+01, 6.989713e+01, 7.430058e-01, 1.174006e+00
319, 4.774880e+01, 87, 3.441761e+01, 6.810831e+01, 5.177225e-01, -6.131584e+00
319, 4.863332e+01, 80, 2.692534e+00, 9.900000e+01, 2.513196e-01, -5.896533e+00
320, 4.724526e+01, 46, 5.151791e+01, 2.448600e+01, 6.139416e+00, -8.515722e+00
320, 4.724526e+01, 40, 5.292947e+01, 2.590286e+01, 1.231964e+01, 5.959812e+00
320, 4.762660e+01, 20, 3.427531e+01, 3.646389e+01, 1.431147e-01, 9.980065e+00
320, 4.762660e+01, 88, 3.289206e+01, 3.501938e+01, 1.095536e+01, -7.121451e+00
320, 4.786506e+01, 50, 7.166100e+01, 7.200266e+01, -6.019918e-01, 1.142943e+00
320, 4.786506e+01, 38, 7.356687e+01, 7.139633e+01, -2.670197e-01, -1.248223e+01
321, 4.728369e+01, 1, 4.881190e+01, 8.842316e+01, 8.195345e+00, -3.175130e+00
321, 4.728369e+01, 58, 4.711756e+01, 8.736051e+01, -6.653078e-01, 1.945141e+00
321, 4.755153e+01, 55, 5.918123e+01, 1.039522e+01, 8.673910e+00, -2.733283e+00
321, 4.755153e+01, 75, 5.951027e+01, 8.422473e+00, 6.039104e+00, -4.981587e+00
321, 4.760271e+01, 57, 6.424361e+01, 1.000000e+00, 6.208080e+00, 6.615081e+00
321, 4.819849e+01, 7, 1.330201e+01, 4.645586e+01, -5.595352e+00, 6.977013e-01
321, 4.819849e+01, 47, 1.521822e+01, 4.702869e+01, 7.885490e+00, 1.168982e+00
321, 4.836977e+01, 27, 9.417334e+01, 5.583975e+01, 9.798475e+00, -5.012206e-01
321, 4.836977e+01, 5, 9.262136e+01, 5.710125e+01, -6.656160e+00, 1.227855e+01
322, 4.732522e+01, 1, 4.915222e+01, 8.829131e+01, 6.319056e+00, -1.764391e+00
322, 4.732522e+01, 95, 5.075078e+01, 8.708939e+01, 4.253262e+00, -8.418117e+00
322, 4.886237e+01, 27, 9.900000e+01, 5.559286e+01, -9.798475e+00, -5.012206e-01
323, 4.735616e+01, 95, 5.088237e+01, 8.682893e+01, -1.297567e+00, -7.303481e+00
323, 4.735616e+01, 3, 5.284323e+01, 8.643518e+01, 7.271916e+00, 6.614624e+00
323, 4.773505e+01, 46, 5.452498e+01, 2.031502e+01, 2.179159e+00, 9.020612e+00
323, 4.773505e+01, 29, 5.496555e+01, 1.836415e+01, -1.946496e+00, -1.034178e+01
323, 4.776156e+01, 9, 4.502714e+01, 2.140318e+01, -9.835222e-01, -5.624954e-01
323, 4.776156e+01, 74, 4.335949e+01, 2.250724e+01, -1.028116e+01, 7.839851e-01
323, 4.806356e+01, 51, 4.302620e+01, 4.094987e+01, -5.765216e+00, -1.277855e+00
323, 4.806356e+01, 86, 4.343368e+01, 4.290792e+01, -6.665870e-01, 5.793347e+00
324, 4.778919e+01, 57, 6.540128e+01, 2.233567e+00, 1.014079e+01, -8.025805e+00
324, 4.778919e+01, 61, 6.488245e+01, 4.165098e+00, -3.094571e+00, 4.116279e+00
324, 4.787248e+01, 15, 6.988780e+01, 1.000000e+00, -6.165586e+00, 4.310983e+00
324, 4.804030e+01, 63, 7.545671e+01, 1.264240e+01, 6.297372e+00, -1.591745e+00
324, 4.804030e+01, 89, 7.436276e+01, 1.431670e+01, 3.450364e+00, 3.476075e+00
324, 4.847109e+01, 83, 9.900000e+01, 3.673298e+00, -5.397303e+00, -3.282193e+00
324, 4.877680e+01, 80, 2.728594e+00, 9.815393e+01, -3.039618e+00, -4.523459e+00
324, 4.877680e+01, 6, 4.574380e+00, 9.738382e+01, 3.495157e-01, -5.661180e+00
325, 4.794289e+01, 57, 6.695992e+01, 1.000000e+00, 1.014079e+01, 8.025805e+00
325, 4.802583e+01, 61, 6.415014e+01, 5.139178e+00, 7.821688e+00, -1.543347e+00
325, 4.802583e+01, 75, 6.237459e+01, 6.059729e+00, -4.877155e+00, 6.780394e-01
325, 4.806408e+01, 40, 6.301706e+01, 3.078288e+01, -1.973579e+00, 4.619161e+00
325, 4.806408e+01, 49, 6.500832e+01, 3.096966e+01, 1.217659e+01, 7.484941e+00
326, 4.780384e+01, 26, 4.454446e+01, 7.456010e+01, -1.001084e+01, 5.809889e+00
326, 4.780384e+01, 91, 4.587034e+01, 7.306275e+01, 4.572665e+00, -5.926107e+00
326, 4.797372e+01, 57, 6.727257e+01, 1.247444e+00, -6.369441e+00, 6.458699e+00
326, 4.797372e+01, 15, 6.926362e+01, 1.436429e+00, 1.034465e+01, 5.878090e+00
326, 4.874368e+01, 5, 9.013256e+01, 6.169232e+01, 7.579935e+00, 3.453227e+00
326, 4.874368e+01, 39, 8.843270e+01, 6.274611e+01, -1.785330e+01, -5.783509e+00
326, 4.875930e+01, 99, 1.475465e+01, 8.847515e+01, -3.193927e+00, 3.437020e-01
326, 4.875930e+01, 10, 1.659876e+01, 8.770101e+01, 6.131586e-01, -1.602938e+00
326, 4.904565e+01, 67, 9.900000e+01, 7.924944e+01, -7.766091e+00, 1.136695e+01
327, 4.813162e+01, 31, 4.844402e+01, 1.677033e+01, -4.466750e+00, 5.132965e+00
327, 4.813162e+01, 35, 5.044326e+01, 1.682536e+01, 2.613120e+00, -2.895837e+00
327, 4.833071e+01, 88, 4.060585e+01, 3.000509e+01, 7.489292e+00, 8.792666e+00
327, 4.833071e+01, 22, 4.103147e+01, 2.805090e+01, -3.280671e+00, -1.022203e+01
327, 4.874983e+01, 39, 8.832287e+01, 6.271053e+01, 3.393929e+00, -1.897148e+00
327, 4.874983e+01, 85, 8.635551e+01, 6.235067e+01, -1.958859e+01, 3.703547e+00
327, 4.934549e+01, 80, 1.000000e+00, 9.558150e+01, 3.039618e+00, -4.523459e+00
328, 4.818068e+01, 26, 4.077192e+01, 7.674953e+01, 8.855928e+00, -5.613563e+00
328, 4.818068e+01, 17, 3.906108e+01, 7.778541e+01, -1.089512e+01, 4.349427e+00
328, 4.870851e+01, 68, 9.131286e+01, 1.000000e+00, -3.745517e+00, 1.106989e+01
328, 4.904654e+01, 70, 1.500389e+01, 9.900000e+01, 4.304329e+00, -1.002495e+01
329, 4.822021e+01, 57, 6.570257e+01, 2.839441e+00, -6.237540e+00, -1.768742e+00
329, 4.822021e+01, 61, 6.567051e+01, 4.839184e+00, 7.689788e+00, 6.684093e+00
329, 4.840649e+01, 97, 6.056740e+01, 7.683718e+01, -3.100251e+00, -1.362951e+00
329, 4.840649e+01, 69, 6.234647e+01, 7.775090e+01, 3.189726e+00, 4.835761e+00
329, 4.910799e+01, 33, 1.757916e+01, 9.900000e+01, 3.222136e+00, -8.045791e+00
329, 4.915100e+01, 82, 7.872306e+01, 9.900000e+01, -2.867981e+00, -6.242212e+00
330, 4.862744e+01, 30, 5.003171e+01, 1.434765e+01, -1.599622e+00, 4.006749e+00
330, 4.862744e+01, 35, 5.173888e+01, 1.538956e+01, 6.956390e+00, -2.450805e-01
330, 4.872626e+01, 31, 4.578792e+01, 1.982259e+01, 6.049104e-01, 2.053770e+00
330, 4.872626e+01, 9, 4.407834e+01, 2.086054e+01, -6.055182e+00, 2.516699e+00
331, 4.841053e+01, 61, 6.713408e+01, 6.111343e+00, 1.003969e+01, -2.379166e+00
331, 4.841053e+01, 55, 6.663212e+01, 8.047328e+00, 6.324005e+00, 6.329975e+00
331, 4.852697e+01, 53, 7.775146e+01, 1.000000e+00, 9.577781e-01, 9.621279e+00
331, 4.893488e+01, 21, 1.040085e+01, 6.100224e+01, 9.288458e+00, 5.754428e+00
331, 4.893488e+01, 16, 8.618693e+00, 6.009455e+01, -4.889551e+00, 1.469947e+01
331, 4.917631e+01, 25, 1.000000e+00, 4.352047e+01, 3.865776e+00, -9.905366e+00
332, 4.887641e+01, 11, 8.105219e+01, 3.672901e+01, 8.724851e+00, 2.596442e-01
332, 4.887641e+01, 41, 8.134635e+01, 3.870726e+01, 6.489346e+00, 4.692951e+00
332, 4.907378e+01, 52, 2.624485e+01, 6.979717e+01, -4.813238e+00, 8.541918e+00
332, 4.907378e+01, 64, 2.796350e+01, 7.082002e+01, 6.119978e+00, -2.909824e+00
332, 4.919975e+01, 58, 4.584279e+01, 9.108752e+01, 1.168991e+01, 3.048826e+00
332, 4.919975e+01, 0, 4.385072e+01, 9.090957e+01, 1.069942e-02, -5.622431e+00
332, 4.923563e+01, 15, 8.231765e+01, 8.854059e+00, 7.548252e+00, -2.033856e+00
332, 4.923563e+01, 63, 8.298413e+01, 1.073974e+01, 9.093771e+00, 6.320200e+00
332, 4.925571e+01, 3, 6.665661e+01, 9.900000e+01, 7.271916e+00, -6.614624e+00
332, 4.928557e+01, 83, 9.460398e+01, 1.000000e+00, -5.397303e+00, 3.282193e+00
333, 4.925560e+01, 2, 7.545231e+01, 3.074154e+01, 1.723522e+00, 2.736180e+00
333, 4.925560e+01, 36, 7.676431e+01, 3.225106e+01, 1.883414e+00, 6.724992e+00
333, 4.926018e+01, 57, 5.921571e+01, 1.000000e+00, -6.237540e+00, 1.768742e+00
333, 4.937075e+01, 28, 9.900000e+01, 2.433491e+01, -8.485747e+00, -4.925087e+00
333, 4.938590e+01, 63, 8.435067e+01, 1.168949e+01, 3.312355e+00, 4.822299e+00
333, 4.938590e+01, 94, 8.628674e+01, 1.219111e+01, 1.154332e+01, -3.134266e+00
333, 4.941408e+01, 29, 5.169732e+01, 1.000000e+00, -1.946496e+00, 1.034178e+01
333, 4.952765e+01, 40, 6.012858e+01, 3.754337e+01, 2.992948e+00, 7.715144e+00
333, 4.952765e+01, 46, 5.843134e+01, 3.648536e+01, -2.787368e+00, 5.924630e+00
333, 4.954811e+01, 17, 2.416277e+01, 8.373294e+01, -6.385681e+00, -4.096822e+00
333, 4.954811e+01, 56, 2.322082e+01, 8.549723e+01, -9.746792e+00, 4.962516e+00
333, 4.966916e+01, 54, 2.015488e+01, 6.825281e+01, 2.003937e+00, -2.189681e+00
333, 4.966916e+01, 18, 2.021999e+01, 6.625387e+01, 3.773038e+00, -1.190440e+01
333, 4.991354e+01, 5, 9.900000e+01, 6.573210e+01, -7.579935e+00, 3.453227e+00
333, 4.994974e+01, 98, 9.900000e+01, 6.994055e+01, -7.057939e+00, -2.894080e+00
334, 4.951102e+01, 94, 8.773105e+01, 1.179895e+01, 6.357749e+00, 1.410836e+01
334, 4.951102e+01, 68, 8.830705e+01, 9.883687e+00, 1.440054e+00, -6.172737e+00
334, 4.967262e+01, 41, 8.651321e+01, 4.244383e+01, 1.096419e+01, 3.373418e+00
334, 4.967262e+01, 49, 8.459488e+01, 4.300950e+01, 7.701745e+00, 8.804474e+00
334, 4.998011e+01, 56, 1.901022e+01, 8.764103e+01, -9.836681e+00, -9.939651e+00
334, 4.998011e+01, 70, 1.902228e+01, 8.964100e+01, 4.394218e+00, 4.877219e+00
335, 4.952313e+01, 20, 3.454673e+01, 5.539132e+01, -5.641991e+00, -3.485170e+00
335, 4.952313e+01, 87, 3.533621e+01, 5.722891e+01, 6.302828e+00, 7.333651e+00
335, 4.992918e+01, 91, 5.558883e+01, 6.046773e+01, 3.095523e+00, 6.798553e+00
335, 4.992918e+01, 32, 5.581945e+01, 5.848107e+01, 1.394122e+01, -4.838559e+00
335, 5.002000e+01, 56, 1.861785e+01, 8.724455e+01, -1.717500e+00, 2.535072e-01
335, 5.002000e+01, 10, 1.737177e+01, 8.568017e+01, -7.506022e+00, -1.179610e+01
335, 5.004327e+01, 70, 1.929982e+01, 8.994904e+01, -2.469507e+00, -3.222936e+00
335, 5.004327e+01, 33, 2.059277e+01, 9.147490e+01, 1.008586e+01, 5.436484e-02
335, 5.021164e+01, 67, 8.994481e+01, 9.250320e+01, 5.451929e+00, 4.643452e+00
335, 5.021164e+01, 78, 8.816217e+01, 9.340996e+01, -8.200086e+00, 1.051374e+01
335, 5.024531e+01, 27, 8.544921e+01, 5.489969e+01, -6.840323e+00, -5.758121e+00
335, 5.024531e+01, 72, 8.446840e+01, 5.664268e+01, 3.256308e+00, 6.844942e+00
335, 5.028606e+01, 98, 9.662629e+01, 6.896721e+01, -5.693024e+00, 3.017566e+00
335, 5.028606e+01, 5, 9.617635e+01, 6.701848e+01, -8.944850e+00, -2.458419e+00
336, 4.957509e+01, 74, 2.471432e+01, 2.392902e+01, -6.049103e+00, 5.503116e+00
336, 4.957509e+01, 73, 2.337903e+01, 2.244005e+01, -3.470727e-01, -8.124777e+00
336, 4.987475e+01, 21, 1.913078e+01, 6.641064e+01, 1.562554e+00, -1.734320e+00
336, 4.987475e+01, 54, 2.056686e+01, 6.780264e+01, 9.729842e+00, 5.299067e+00
336, 5.014266e+01, 26, 5.814699e+01, 6.573588e+01, 6.590632e+00, -9.955331e+00
336, 5.014266e+01, 85, 5.907213e+01, 6.750905e+01, -1.732329e+01, 8.045315e+00
336, 5.018515e+01, 17, 2.009485e+01, 8.112311e+01, -1.077042e+01, 5.939231e+00
336, 5.018515e+01, 52, 2.089557e+01, 7.929039e+01, -4.284972e-01, -1.494135e+00
336, 5.022099e+01, 3, 7.367608e+01, 9.261501e+01, -2.702828e+00, -5.131486e+00
336, 5.022099e+01, 82, 7.565433e+01, 9.232086e+01, 7.106763e+00, -7.725350e+00
336, 5.026672e+01, 70, 1.874800e+01, 8.922887e+01, -1.486690e+00, 1.869822e-01
336, 5.026672e+01, 56, 1.819411e+01, 8.730710e+01, -2.700317e+00, -3.156411e+00
336, 5.058025e+01, 65, 4.005462e+01, 9.900000e+01, 4.076124e+00, -6.167571e+00
337, 4.982712e+01, 22, 3.612226e+01, 1.275462e+01, 3.505667e+00, -7.991931e+00
337, 4.982712e+01, 59, 3.422222e+01, 1.213024e+01, -5.253653e+00, -4.218126e+00
337, 5.008391e+01, 29, 5.039351e+01, 7.927213e+00, -2.497589e+00, 1.047562e+01
337, 5.008391e+01, 75, 5.233701e+01, 7.455189e+00, -4.326062e+00, 5.441940e-01
337, 5.039710e+01, 7, 1.000000e+00, 4.798984e+01, 5.595352e+00, 6.977013e-01
337, 5.074333e+01, 78, 8.380227e+01, 9.900000e+01, -8.200086e+00, -1.051374e+01
337, 5.082244e+01, 3, 7.205046e+01, 8.952866e+01, 3.648332e+00, -4.830151e+00
337, 5.082244e+01, 69, 7.005270e+01, 8.943388e+01, -3.161434e+00, 4.534426e+00
338, 4.985710e+01, 4, 3.263051e+01, 4.065721e+01, 4.705972e+00, -9.869703e-01
338, 4.985710e+01, 51, 3.268605e+01, 3.865799e+01, -5.549098e+00, -9.057579e+00
338, 5.040229e+01, 19, 1.303249e+01, 6.401150e+01, -2.394893e+00, 4.438270e+00
338, 5.040229e+01, 37, 1.489588e+01, 6.473797e+01, 1.374250e+00, 6.957464e+00
338, 5.161077e+01, 67, 9.757277e+01, 9.900000e+01, 5.451929e+00, -4.643452e+00
339, 4.982709e+01, 68, 8.876220e+01, 7.932705e+00, 8.004089e+00, -5.239275e+00
339, 4.982709e+01, 15, 8.678212e+01, 7.651121e+00, 9.842164e-01, -2.967317e+00
339, 5.007661e+01, 94, 9.132693e+01, 1.977849e+01, -1.280805e+01, 1.811791e+00
339, 5.007661e+01, 28, 9.301025e+01, 2.085849e+01, 1.068006e+01, 7.371480e+00
339, 5.033937e+01, 31, 4.676370e+01, 2.313555e+01, -4.831428e-02, 4.432716e+00
339, 5.033937e+01, 30, 4.729327e+01, 2.120693e+01, -9.463968e-01, 1.627803e+00
339, 5.049304e+01, 16, 1.000000e+00, 8.299864e+01, 4.889551e+00, 1.469947e+01
339, 5.068714e+01, 32, 6.638628e+01, 5.481366e+01, 6.553417e+00, -1.174664e+01
339, 5.068714e+01, 24, 6.784713e+01, 5.617964e+01, 6.465617e+00, 3.156177e+00
339, 5.081149e+01, 41, 9.900000e+01, 4.628571e+01, -1.096419e+01, 3.373418e+00
339, 5.187256e+01, 67, 9.900000e+01, 9.778442e+01, -5.451929e+00, -4.643452e+00
340, 5.032614e+01, 53, 7.947467e+01, 1.831037e+01, 2.785377e+00, 4.946541e+00
340, 5.032614e+01, 55, 7.874644e+01, 2.017308e+01, 4.496406e+00, 1.100471e+01
340, 5.097746e+01, 80, 5.960569e+00, 8.819934e+01, 6.452317e-01, -5.977647e+00
340, 5.097746e+01, 99, 7.670001e+00, 8.923753e+01, -7.995403e-01, 1.797890e+00
340, 5.116727e+01, 49, 9.610631e+01, 5.616914e+01, 5.307646e+00, -2.309393e+00
340, 5.116727e+01, 39, 9.652748e+01, 5.812429e+01, 5.788027e+00, 9.216719e+00
340, 5.117249e+01, 5, 8.824731e+01, 6.483925e+01, -3.915170e+00, 9.789864e+00
340, 5.117249e+01, 72, 8.748758e+01, 6.298916e+01, -1.773373e+00, -5.403341e+00
341, 5.047397e+01, 47, 3.316147e+01, 4.968868e+01, 7.711563e+00, 4.106337e-02
341, 5.047397e+01, 81, 3.346627e+01, 5.166532e+01, 2.231035e+00, 2.040912e+00
341, 5.146651e+01, 23, 5.544321e+01, 9.900000e+01, 9.495553e-01, -5.688519e+00
342, 5.037691e+01, 15, 8.732327e+01, 6.019608e+00, -5.223066e+00, 3.450708e+00
342, 5.037691e+01, 83, 8.871368e+01, 4.581988e+00, 8.099795e-01, -3.135833e+00
342, 5.091342e+01, 20, 2.670273e+01, 5.054593e+01, 5.255697e+00, -8.945094e+00
342, 5.091342e+01, 18, 2.491460e+01, 5.144181e+01, -7.124650e+00, -6.444471e+00
342, 5.116206e+01, 59, 2.720891e+01, 6.499288e+00, 2.465669e+00, -6.959116e+00
342, 5.116206e+01, 8, 2.532419e+01, 7.168514e+00, -3.053666e+00, 1.977595e+00
342, 5.129793e+01, 22, 4.127844e+01, 1.000000e+00, 3.505667e+00, 7.991931e+00
342, 5.159445e+01, 39, 9.900000e+01, 6.206147e+01, -5.788027e+00, 9.216719e+00
343, 5.055891e+01, 61, 8.870312e+01, 1.000000e+00, 1.003969e+01, 2.379166e+00
343, 5.063745e+01, 28, 9.900000e+01, 2.499267e+01, -1.068006e+01, 7.371480e+00
343, 5.075824e+01, 53, 8.067823e+01, 2.044778e+01, -1.241102e+01, 4.653797e-01
343, 5.075824e+01, 94, 8.259657e+01, 2.101346e+01, 2.388342e+00, 6.292953e+00
343, 5.083857e+01, 76, 9.900000e+01, 3.448815e+01, -7.918690e+00, 2.888914e-01
343, 5.132371e+01, 91, 5.990563e+01, 6.994851e+01, -4.407146e-01, 5.555958e+00
343, 5.132371e+01, 42, 6.179253e+01, 7.061154e+01, 5.484355e+00, 2.976023e-04
343, 5.133681e+01, 30, 4.634929e+01, 2.283057e+01, -4.870404e+00, 9.254840e+00
343, 5.133681e+01, 29, 4.726427e+01, 2.105214e+01, 1.426419e+00, 2.848585e+00
343, 5.135920e+01, 8, 2.472218e+01, 7.558385e+00, 1.465862e+00, 1.088244e+00
343, 5.135920e+01, 73, 2.275981e+01, 7.944539e+00, -4.866601e+00, -7.235426e+00
343, 5.166014e+01, 1, 7.654482e+01, 8.064281e+01, 2.237579e+00, -4.327924e+00
343, 5.166014e+01, 43, 7.823846e+01, 8.170657e+01, 5.741947e+00, -8.455592e-01
343, 5.179501e+01, 58, 7.618107e+01, 9.900000e+01, 1.168991e+01, -3.048826e+00
343, 5.198069e+01, 45, 8.606121e+01, 9.900000e+01, -5.018000e-01, -5.777593e+00
343, 5.228070e+01, 67, 9.677483e+01, 9.588923e+01, -5.405648e+00, 2.253887e+00
343, 5.228070e+01, 92, 9.676141e+01, 9.388927e+01, 4.046369e-01, -4.682749e+00
344, 5.093350e+01, 11, 9.900000e+01, 3.726313e+01, -8.724851e+00, 2.596442e-01
344, 5.141112e+01, 71, 7.050878e+01, 1.000000e+00, 2.081808e+00, 5.233006e+00
344, 5.141688e+01, 64, 4.230321e+01, 6.400202e+01, 8.056607e+00, 1.252937e-02
344, 5.141688e+01, 86, 4.119840e+01, 6.233487e+01, -2.603216e+00, 2.870994e+00
345, 5.110616e+01, 68, 9.900000e+01, 1.231297e+00, -8.004089e+00, -5.239275e+00
345, 5.122657e+01, 76, 9.592756e+01, 3.460024e+01, -4.973643e-01, 4.865243e-01
345, 5.122657e+01, 96, 9.392827e+01, 3.454700e+01, -8.044193e+00, 5.001630e+00
345, 5.132746e+01, 17, 7.791751e+00, 8.790752e+01, -9.553798e+00, 3.549024e-03
345, 5.132746e+01, 99, 7.390164e+00, 8.986679e+01, -2.016164e+00, 7.733571e+00
345, 5.136095e+01, 26, 6.617634e+01, 5.360733e+01, 1.106369e+01, 5.357603e+00
345, 5.136095e+01, 40, 6.561556e+01, 5.168756e+01, -1.480108e+00, -7.597790e+00
345, 5.144199e+01, 85, 3.656338e+01, 7.796260e+01, -1.449612e+01, 1.506126e+01
345, 5.144199e+01, 54, 3.581586e+01, 7.610755e+01, 6.902670e+00, -1.716875e+00
345, 5.162671e+01, 87, 4.859473e+01, 7.265584e+01, -2.100787e+00, 8.210944e+00
345, 5.162671e+01, 97, 5.058392e+01, 7.244818e+01, 5.303364e+00, -2.240244e+00
345, 5.171246e+01, 49, 9.900000e+01, 5.491008e+01, -5.307646e+00, -2.309393e+00
345, 5.196870e+01, 31, 4.668498e+01, 3.035791e+01, -2.860256e+00, 6.849508e+00
345, 5.196870e+01, 12, 4.820175e+01, 2.905429e+01, -1.850461e+00, 2.335915e+00
345, 5.246077e+01, 45, 8.582030e+01, 9.622631e+01, 9.061121e+00, -9.609402e+00
345, 5.246077e+01, 58, 8.396380e+01, 9.697020e+01, 2.126986e+00, 7.829827e-01
346, 5.115031e+01, 68, 9.864664e+01, 1.000000e+00, -8.004089e+00, 5.239275e+00
346, 5.158433e+01, 54, 3.679838e+01, 7.586317e+01, 2.597666e+00, 2.902462e+00
346, 5.158433e+01, 13, 3.816194e+01, 7.440006e+01, 5.048010e+00, -3.445331e+00
346, 5.167485e+01, 22, 4.259979e+01, 4.012322e+00, -5.422605e+00, 7.623288e-01
346, 5.167485e+01, 57, 4.415412e+01, 5.270924e+00, 2.690732e+00, 8.998344e+00
346, 5.194689e+01, 44, 5.653561e+01, 1.000000e+00, 1.145743e+00, 5.761204e+00
346, 5.195228e+01, 59, 2.915735e+01, 1.000000e+00, 2.465669e+00, 6.959116e+00
346, 5.215760e+01, 10, 1.326945e+00, 6.046492e+01, -9.659998e+00, 5.517150e+00
346, 5.215760e+01, 66, 1.573866e+00, 5.848022e+01, -3.358378e+00, -1.128008e+01
347, 5.127774e+01, 68, 9.762668e+01, 1.667643e+00, 6.408913e+00, -3.564754e+00
347, 5.127774e+01, 61, 9.591991e+01, 2.710205e+00, -4.373310e+00, 1.118319e+01
347, 5.158161e+01, 16, 6.322606e+00, 9.900000e+01, 4.889551e+00, -1.469947e+01
347, 5.180374e+01, 57, 4.450092e+01, 6.430706e+00, 7.747971e-01, -4.862092e-01
347, 5.180374e+01, 75, 4.489693e+01, 8.391108e+00, -2.410128e+00, 1.002875e+01
347, 5.204350e+01, 5, 8.483718e+01, 7.336625e+01, -8.060562e+00, 7.688874e+00
347, 5.204350e+01, 98, 8.662114e+01, 7.427041e+01, -1.547632e+00, 5.118556e+00
347, 5.219144e+01, 10, 1.000000e+00, 6.065165e+01, 9.659998e+00, 5.517150e+00
347, 5.229091e+01, 18, 1.510040e+01, 4.256455e+01, 4.818233e+00, -1.650957e+00
347, 5.229091e+01, 77, 1.324433e+01, 4.181958e+01, -9.284336e+00, -1.063685e+00
347, 5.231900e+01, 73, 1.808887e+01, 1.000000e+00, -4.866601e+00, 7.235426e+00
348, 5.146503e+01, 68, 9.882701e+01, 1.000000e+00, 6.408913e+00, 3.564754e+00
348, 5.151919e+01, 83, 8.963890e+01, 1.000000e+00, 8.099795e-01, 3.135833e+00
348, 5.182809e+01, 16, 7.527783e+00, 9.537687e+01, 1.315759e+01, -2.888672e+00
348, 5.182809e+01, 99, 6.380814e+00, 9.373844e+01, -1.028420e+01, -4.077224e+00
348, 5.195502e+01, 96, 8.806843e+01, 3.819047e+01, 4.745746e+00, 5.590660e+00
348, 5.195502e+01, 55, 8.607055e+01, 3.809845e+01, -8.293532e+00, 1.041568e+01
348, 5.241572e+01, 13, 4.235879e+01, 7.153565e+01, 1.040478e+00, -6.838617e+00
348, 5.241572e+01, 0, 4.388513e+01, 7.282805e+01, 4.018232e+00, -2.229144e+00
349, 5.149202e+01, 68, 9.900000e+01, 1.096222e+00, -6.408913e+00, 3.564754e+00
349, 5.196648e+01, 96, 8.812279e+01, 3.825449e+01, -5.166532e+00, 9.434835e+00
349, 5.196648e+01, 11, 8.998747e+01, 3.753133e+01, 1.187426e+00, -3.584532e+00
349, 5.203835e+01, 17, 1.000000e+00, 8.791004e+01, 9.553798e+00, 3.549024e-03
349, 5.218001e+01, 41, 8.399526e+01, 5.090231e+01, -2.894149e+00, -1.382232e+00
349, 5.218001e+01, 36, 8.227219e+01, 5.191771e+01, -6.186625e+00, 1.148064e+01
349, 5.232847e+01, 66, 1.000000e+00, 5.655272e+01, 3.358378e+00, -1.128008e+01
349, 5.287369e+01, 79, 1.000000e+00, 9.135144e+00, 6.179990e+00, -6.213226e+00
349, 5.293211e+01, 69, 6.338313e+01, 9.900000e+01, -3.161434e+00, -4.534426e+00
350, 5.226620e+01, 15, 7.745542e+01, 1.253897e+01, -3.995403e+00, -2.503257e+00
350, 5.226620e+01, 35, 7.705153e+01, 1.449777e+01, 5.728728e+00, 5.708884e+00
350, 5.235130e+01, 99, 1.000000e+00, 9.160519e+01, 1.028420e+01, -4.077224e+00
350, 5.260599e+01, 5, 8.030315e+01, 7.769121e+01, -6.752964e+00, 8.598341e+00
350, 5.260599e+01, 1, 7.866125e+01, 7.654922e+01, 9.299816e-01, -5.237391e+00
350, 5.260738e+01, 50, 6.880616e+01, 7.742286e+01, 9.073680e-01, -9.182410e+00
350, 5.260738e+01, 78, 6.851687e+01, 7.940183e+01, -9.709446e+00, -1.883839e-01
350, 5.349539e+01, 74, 1.000000e+00, 4.550290e+01, 6.049103e+00, 5.503116e+00
351, 5.228833e+01, 2, 8.067929e+01, 3.903963e+01, -1.248775e+00, 1.083345e+01
351, 5.228833e+01, 28, 8.136847e+01, 3.716213e+01, -7.707759e+00, -7.257951e-01
351, 5.252869e+01, 68, 9.235606e+01, 4.791704e+00, -2.495342e-02, 5.668951e+00
351, 5.252869e+01, 83, 9.045658e+01, 4.165622e+00, -5.573981e+00, 1.031636e+00
351, 5.259958e+01, 24, 8.021225e+01, 6.221565e+01, 6.952861e+00, 6.049806e+00
351, 5.259958e+01, 26, 7.988016e+01, 6.024342e+01, 1.057644e+01, 2.463974e+00
351, 5.270648e+01, 5, 7.962458e+01, 7.855521e+01, -1.071103e+00, -6.595072e+00
